timeframe,group,segment,year,category,metric,value,state
full-year,hunt,Age,2015,45-54,participants,133634,WI
full-year,hunt,Age,2009,55-64,participants,102312,WI
full-year,hunt,Age,2010,55-64,participants,104429,WI
full-year,hunt,Age,2011,55-64,participants,107627,WI
full-year,hunt,Age,2012,55-64,participants,111702,WI
full-year,hunt,Age,2013,55-64,participants,113858,WI
full-year,hunt,Age,2014,55-64,participants,114128,WI
full-year,hunt,Age,2015,55-64,participants,119503,WI
full-year,hunt,All,2014,All,recruits,30441,WI
full-year,hunt,All,2015,All,recruits,31094,WI
full-year,hunt,Residency,2014,Resident,recruits,22553,WI
full-year,hunt,Residency,2015,Resident,recruits,22767,WI
full-year,hunt,Residency,2014,Nonresident,recruits,7888,WI
full-year,hunt,Residency,2015,Nonresident,recruits,8327,WI
full-year,hunt,Gender,2014,Male,recruits,22242,WI
full-year,hunt,Gender,2015,Male,recruits,22665,WI
full-year,hunt,Gender,2014,Female,recruits,8199,WI
full-year,hunt,Gender,2015,Female,recruits,8429,WI
full-year,hunt,Age,2014,18-24,recruits,5726,WI
full-year,hunt,Age,2015,18-24,recruits,5406,WI
full-year,hunt,Age,2014,25-34,recruits,8589,WI
full-year,hunt,Age,2015,25-34,recruits,8833,WI
full-year,hunt,Age,2014,35-44,recruits,6151,WI
full-year,hunt,Age,2015,35-44,recruits,6132,WI
full-year,hunt,Age,2014,45-54,recruits,5985,WI
full-year,hunt,Age,2015,45-54,recruits,6205,WI
full-year,hunt,Age,2014,55-64,recruits,3989,WI
full-year,hunt,Age,2015,55-64,recruits,4517,WI
full-year,hunt,All,2010,All,churn,0.1430910601691188,WI
full-year,hunt,All,2011,All,churn,0.13423856135573367,WI
full-year,hunt,All,2012,All,churn,0.12813702093835025,WI
full-year,hunt,All,2013,All,churn,0.1398819162452356,WI
full-year,hunt,All,2014,All,churn,0.15437764885583768,WI
full-year,hunt,All,2015,All,churn,0.1360548630740002,WI
full-year,hunt,Residency,2010,Resident,churn,0.12789137785211654,WI
full-year,hunt,Residency,2011,Resident,churn,0.12041160548163278,WI
full-year,hunt,Residency,2012,Resident,churn,0.11397598561081144,WI
full-year,hunt,Residency,2013,Resident,churn,0.1265326546126385,WI
full-year,hunt,Residency,2014,Resident,churn,0.13873534533694076,WI
full-year,hunt,Residency,2015,Resident,churn,0.12215112791157279,WI
full-year,hunt,Residency,2010,Nonresident,churn,0.32426702751465947,WI
full-year,hunt,Residency,2011,Nonresident,churn,0.30437780895536587,WI
full-year,hunt,Residency,2012,Nonresident,churn,0.302421863782128,WI
full-year,hunt,Residency,2013,Nonresident,churn,0.3035946092662088,WI
full-year,hunt,Residency,2014,Nonresident,churn,0.3403503096404474,WI
full-year,hunt,Residency,2015,Nonresident,churn,0.30456667639334695,WI
full-year,hunt,Gender,2010,Male,churn,0.13211073851078436,WI
full-year,hunt,Gender,2011,Male,churn,0.12306038484466457,WI
full-year,hunt,Gender,2012,Male,churn,0.11725493446369152,WI
full-year,hunt,Gender,2013,Male,churn,0.1262702647421513,WI
full-year,hunt,Gender,2014,Male,churn,0.14088278088301937,WI
full-year,hunt,Gender,2015,Male,churn,0.12341143539613811,WI
full-year,hunt,Gender,2010,Female,churn,0.26274616154873165,WI
full-year,hunt,Gender,2011,Female,churn,0.2531444901024176,WI
full-year,hunt,Gender,2012,Female,churn,0.23973770758049454,WI
full-year,hunt,Gender,2013,Female,churn,0.2689666785159685,WI
full-year,hunt,Gender,2014,Female,churn,0.27820897708135023,WI
full-year,hunt,Gender,2015,Female,churn,0.2478143175915426,WI
full-year,hunt,Age,2010,18-24,churn,0.20126998085975895,WI
full-year,hunt,Age,2011,18-24,churn,0.195031684328239,WI
full-year,hunt,Age,2012,18-24,churn,0.18855273474464002,WI
full-year,hunt,Age,2013,18-24,churn,0.19696546588476216,WI
full-year,hunt,Age,2014,18-24,churn,0.21525661747171512,WI
full-year,hunt,Age,2015,18-24,churn,0.20036452508181102,WI
full-year,hunt,Age,2010,25-34,churn,0.15660868046940332,WI
full-year,hunt,Age,2011,25-34,churn,0.15043993967598973,WI
full-year,hunt,Age,2012,25-34,churn,0.14351745705664945,WI
full-year,hunt,Age,2013,25-34,churn,0.1580317579194194,WI
full-year,hunt,Age,2014,25-34,churn,0.1712517436830117,WI
full-year,hunt,Age,2015,25-34,churn,0.15567299006323396,WI
full-year,hunt,Age,2010,35-44,churn,0.13787594204705755,WI
full-year,hunt,Age,2011,35-44,churn,0.12809776603610562,WI
full-year,hunt,Age,2012,35-44,churn,0.12256709735081521,WI
full-year,hunt,Age,2013,35-44,churn,0.132915692416288,WI
full-year,hunt,Age,2014,35-44,churn,0.1460379474379149,WI
full-year,hunt,Age,2015,35-44,churn,0.12702416718628953,WI
full-year,hunt,Age,2010,45-54,churn,0.1248374262411666,WI
full-year,hunt,Age,2011,45-54,churn,0.11348378332036353,WI
full-year,hunt,Age,2012,45-54,churn,0.10814122284816281,WI
full-year,hunt,Age,2013,45-54,churn,0.12119915492204425,WI
full-year,hunt,Age,2014,45-54,churn,0.13489066843699432,WI
full-year,hunt,Age,2015,45-54,churn,0.11566710157887791,WI
full-year,hunt,Age,2010,55-64,churn,0.1191172014739373,WI
full-year,hunt,Age,2011,55-64,churn,0.11090895162217031,WI
full-year,hunt,Age,2012,55-64,churn,0.104891011465631,WI
full-year,hunt,Age,2013,55-64,churn,0.11529887825534241,WI
full-year,hunt,Age,2014,55-64,churn,0.13006666256795804,WI
full-year,hunt,Age,2015,55-64,churn,0.10895756481814117,WI
full-year,fish,All,2009,All,participants,1186866,WI
full-year,fish,All,2010,All,participants,1146440,WI
full-year,fish,All,2011,All,participants,1125502,WI
full-year,fish,All,2012,All,participants,1145357,WI
full-year,fish,All,2013,All,participants,1137553,WI
full-year,fish,All,2014,All,participants,1121783,WI
full-year,fish,All,2015,All,participants,1131926,WI
full-year,fish,Residency,2009,Resident,participants,903581,WI
full-year,fish,Residency,2010,Resident,participants,873143,WI
full-year,fish,Residency,2011,Resident,participants,854002,WI
full-year,fish,Residency,2012,Resident,participants,871372,WI
full-year,fish,Residency,2013,Resident,participants,863647,WI
full-year,fish,Residency,2014,Resident,participants,850719,WI
full-year,fish,Residency,2015,Resident,participants,852268,WI
full-year,fish,Residency,2009,Nonresident,participants,283285,WI
full-year,fish,Residency,2010,Nonresident,participants,273297,WI
full-year,fish,Residency,2011,Nonresident,participants,271500,WI
full-year,fish,Residency,2012,Nonresident,participants,273985,WI
full-year,fish,Residency,2013,Nonresident,participants,273906,WI
full-year,fish,Residency,2014,Nonresident,participants,271064,WI
full-year,fish,Residency,2015,Nonresident,participants,279658,WI
full-year,fish,Gender,2009,Male,participants,863881,WI
full-year,fish,Gender,2010,Male,participants,834504,WI
full-year,fish,Gender,2011,Male,participants,815442,WI
full-year,fish,Gender,2012,Male,participants,823240,WI
full-year,fish,Gender,2013,Male,participants,816104,WI
full-year,fish,Gender,2014,Male,participants,799592,WI
full-year,fish,Gender,2015,Male,participants,804838,WI
full-year,fish,Gender,2009,Female,participants,322985,WI
full-year,fish,Gender,2010,Female,participants,311936,WI
full-year,fish,Gender,2011,Female,participants,310060,WI
full-year,fish,Gender,2012,Female,participants,322117,WI
full-year,fish,Gender,2013,Female,participants,321449,WI
full-year,fish,Gender,2014,Female,participants,322191,WI
full-year,fish,Gender,2015,Female,participants,327088,WI
full-year,fish,Age,2009,18-24,participants,150466,WI
full-year,fish,Age,2010,18-24,participants,142470,WI
full-year,fish,Age,2011,18-24,participants,141166,WI
full-year,fish,Age,2012,18-24,participants,146700,WI
full-year,fish,Age,2013,18-24,participants,150500,WI
full-year,fish,Age,2014,18-24,participants,149805,WI
full-year,fish,Age,2015,18-24,participants,147970,WI
full-year,fish,Age,2009,25-34,participants,236082,WI
full-year,fish,Age,2010,25-34,participants,230255,WI
full-year,fish,Age,2011,25-34,participants,228520,WI
full-year,fish,Age,2012,25-34,participants,234287,WI
full-year,fish,Age,2013,25-34,participants,234418,WI
full-year,fish,Age,2014,25-34,participants,233588,WI
full-year,fish,Age,2015,25-34,participants,237032,WI
full-year,fish,Age,2009,35-44,participants,263502,WI
full-year,fish,Age,2010,35-44,participants,245850,WI
full-year,fish,Age,2011,35-44,participants,234763,WI
full-year,fish,Age,2012,35-44,participants,235152,WI
full-year,fish,Age,2013,35-44,participants,230791,WI
full-year,fish,Age,2014,35-44,participants,225414,WI
full-year,fish,Age,2015,35-44,participants,226346,WI
full-year,fish,Age,2009,45-54,participants,314215,WI
full-year,fish,Age,2010,45-54,participants,302121,WI
full-year,fish,Age,2011,45-54,participants,292780,WI
full-year,fish,Age,2012,45-54,participants,291648,WI
full-year,fish,Age,2013,45-54,participants,281588,WI
full-year,fish,Age,2014,45-54,participants,270072,WI
full-year,fish,Age,2015,45-54,participants,266047,WI
full-year,fish,Age,2009,55-64,participants,222600,WI
full-year,fish,Age,2010,55-64,participants,225744,WI
full-year,fish,Age,2011,55-64,participants,228274,WI
full-year,fish,Age,2012,55-64,participants,237570,WI
full-year,fish,Age,2013,55-64,participants,240255,WI
full-year,fish,Age,2014,55-64,participants,242905,WI
full-year,fish,Age,2015,55-64,participants,254531,WI
full-year,fish,All,2014,All,recruits,179194,WI
full-year,fish,All,2015,All,recruits,186856,WI
full-year,fish,Residency,2014,Resident,recruits,91117,WI
full-year,fish,Residency,2015,Resident,recruits,93317,WI
full-year,fish,Residency,2014,Nonresident,recruits,88077,WI
full-year,fish,Residency,2015,Nonresident,recruits,93539,WI
full-year,fish,Gender,2014,Male,recruits,112535,WI
full-year,fish,Gender,2015,Male,recruits,118618,WI
full-year,fish,Gender,2014,Female,recruits,66659,WI
full-year,fish,Gender,2015,Female,recruits,68238,WI
full-year,fish,Age,2014,18-24,recruits,40156,WI
full-year,fish,Age,2015,18-24,recruits,39442,WI
full-year,fish,Age,2014,25-34,recruits,45016,WI
full-year,fish,Age,2015,25-34,recruits,47405,WI
full-year,fish,Age,2014,35-44,recruits,34352,WI
full-year,fish,Age,2015,35-44,recruits,35866,WI
full-year,fish,Age,2014,45-54,recruits,33056,WI
full-year,fish,Age,2015,45-54,recruits,34811,WI
full-year,fish,Age,2014,55-64,recruits,26614,WI
full-year,fish,Age,2015,55-64,recruits,29332,WI
full-year,fish,All,2010,All,churn,0.31428653276781093,WI
full-year,fish,All,2011,All,churn,0.3143156205296395,WI
full-year,fish,All,2012,All,churn,0.3066338398332478,WI
full-year,fish,All,2013,All,churn,0.3188429459111876,WI
full-year,fish,All,2014,All,churn,0.3219762068228909,WI
full-year,fish,All,2015,All,churn,0.3181105436612964,WI
full-year,fish,Residency,2010,Resident,churn,0.26504498581638025,WI
full-year,fish,Residency,2011,Resident,churn,0.2642141349304798,WI
full-year,fish,Residency,2012,Resident,churn,0.25290310945390143,WI
full-year,fish,Residency,2013,Resident,churn,0.26637660334395324,WI
full-year,fish,Residency,2014,Resident,churn,0.2685115706001149,WI
full-year,fish,Residency,2015,Resident,churn,0.26600403223436336,WI
full-year,fish,Residency,2010,Nonresident,churn,0.4711221413391136,WI
full-year,fish,Residency,2011,Nonresident,churn,0.4741061953379441,WI
full-year,fish,Residency,2012,Nonresident,churn,0.47534727466285537,WI
full-year,fish,Residency,2013,Nonresident,churn,0.4854925665144563,WI
full-year,fish,Residency,2014,Nonresident,churn,0.4902968807620828,WI
full-year,fish,Residency,2015,Nonresident,churn,0.4814105615017654,WI
full-year,fish,Gender,2010,Male,churn,0.2942014350498653,WI
full-year,fish,Gender,2011,Male,churn,0.29529589888118635,WI
full-year,fish,Gender,2012,Male,churn,0.28768007302296966,WI
full-year,fish,Gender,2013,Male,churn,0.29720694017580124,WI
full-year,fish,Gender,2014,Male,churn,0.30202268734591364,WI
full-year,fish,Gender,2015,Male,churn,0.29708789373120714,WI
full-year,fish,Gender,2010,Female,churn,0.3671062901886933,WI
full-year,fish,Gender,2011,Female,churn,0.3643631862176013,WI
full-year,fish,Gender,2012,Female,churn,0.35551504396224887,WI
full-year,fish,Gender,2013,Female,churn,0.373147725402135,WI
full-year,fish,Gender,2014,Female,churn,0.3715626741033773,WI
full-year,fish,Gender,2015,Female,churn,0.3691906864663102,WI
full-year,fish,Age,2010,18-24,churn,0.41527704853749475,WI
full-year,fish,Age,2011,18-24,churn,0.40898466289965957,WI
full-year,fish,Age,2012,18-24,churn,0.4050098468426347,WI
full-year,fish,Age,2013,18-24,churn,0.407445278362884,WI
full-year,fish,Age,2014,18-24,churn,0.4114035495724167,WI
full-year,fish,Age,2015,18-24,churn,0.41580886770537107,WI
full-year,fish,Age,2010,25-34,churn,0.3602429746604878,WI
full-year,fish,Age,2011,25-34,churn,0.36321270977380915,WI
full-year,fish,Age,2012,25-34,churn,0.35602788462800805,WI
full-year,fish,Age,2013,25-34,churn,0.3679012134896685,WI
full-year,fish,Age,2014,25-34,churn,0.3698216395848353,WI
full-year,fish,Age,2015,25-34,churn,0.36907921775464075,WI
full-year,fish,Age,2010,35-44,churn,0.3132606938324737,WI
full-year,fish,Age,2011,35-44,churn,0.3155034534375737,WI
full-year,fish,Age,2012,35-44,churn,0.30972584300294775,WI
full-year,fish,Age,2013,35-44,churn,0.3226606222464149,WI
full-year,fish,Age,2014,35-44,churn,0.3260466406107822,WI
full-year,fish,Age,2015,35-44,churn,0.3221108202830399,WI
full-year,fish,Age,2010,45-54,churn,0.27973545849193504,WI
full-year,fish,Age,2011,45-54,churn,0.2804598309892721,WI
full-year,fish,Age,2012,45-54,churn,0.271386168712065,WI
full-year,fish,Age,2013,45-54,churn,0.28405962083780506,WI
full-year,fish,Age,2014,45-54,churn,0.2874437996746952,WI
full-year,fish,Age,2015,45-54,churn,0.28171157527576485,WI
full-year,fish,Age,2010,55-64,churn,0.24721014232317431,WI
full-year,fish,Age,2011,55-64,churn,0.24862118305816058,WI
full-year,fish,Age,2012,55-64,churn,0.23830864732966212,WI
full-year,fish,Age,2013,55-64,churn,0.25463660624836887,WI
full-year,fish,Age,2014,55-64,churn,0.25577523413111336,WI
full-year,fish,Age,2015,55-64,churn,0.2455568317956699,WI
full-year,all_sports,All,2009,All,participants,1374350,WI
full-year,all_sports,All,2010,All,participants,1336097,WI
full-year,all_sports,All,2011,All,participants,1319101,WI
full-year,all_sports,All,2012,All,participants,1338981,WI
full-year,all_sports,All,2013,All,participants,1331384,WI
full-year,all_sports,All,2014,All,participants,1311301,WI
full-year,all_sports,All,2015,All,participants,1321108,WI
full-year,all_sports,Residency,2009,Resident,participants,1060591,WI
full-year,all_sports,Residency,2010,Resident,participants,1033629,WI
full-year,all_sports,Residency,2011,Resident,participants,1018476,WI
full-year,all_sports,Residency,2012,Resident,participants,1035635,WI
full-year,all_sports,Residency,2013,Resident,participants,1027408,WI
full-year,all_sports,Residency,2014,Resident,participants,1011718,WI
full-year,all_sports,Residency,2015,Resident,participants,1012212,WI
full-year,all_sports,Residency,2009,Nonresident,participants,313759,WI
full-year,all_sports,Residency,2010,Nonresident,participants,302468,WI
full-year,all_sports,Residency,2011,Nonresident,participants,300625,WI
full-year,all_sports,Residency,2012,Nonresident,participants,303346,WI
full-year,all_sports,Residency,2013,Nonresident,participants,303976,WI
full-year,all_sports,Residency,2014,Nonresident,participants,299583,WI
full-year,all_sports,Residency,2015,Nonresident,participants,308896,WI
full-year,all_sports,Gender,2009,Male,participants,1031113,WI
full-year,all_sports,Gender,2010,Male,participants,1003401,WI
full-year,all_sports,Gender,2011,Male,participants,987385,WI
full-year,all_sports,Gender,2012,Male,participants,993890,WI
full-year,all_sports,Gender,2013,Male,participants,986318,WI
full-year,all_sports,Gender,2014,Male,participants,965520,WI
full-year,all_sports,Gender,2015,Male,participants,969251,WI
full-year,all_sports,Gender,2009,Female,participants,343237,WI
full-year,all_sports,Gender,2010,Female,participants,332696,WI
full-year,all_sports,Gender,2011,Female,participants,331716,WI
full-year,all_sports,Gender,2012,Female,participants,345091,WI
full-year,all_sports,Gender,2013,Female,participants,345066,WI
full-year,all_sports,Gender,2014,Female,participants,345781,WI
full-year,all_sports,Gender,2015,Female,participants,351857,WI
full-year,all_sports,Age,2009,18-24,participants,177364,WI
full-year,all_sports,Age,2010,18-24,participants,169400,WI
full-year,all_sports,Age,2011,18-24,participants,168312,WI
full-year,all_sports,Age,2012,18-24,participants,173628,WI
full-year,all_sports,Age,2013,18-24,participants,176896,WI
full-year,all_sports,Age,2014,18-24,participants,175058,WI
full-year,all_sports,Age,2015,18-24,participants,172870,WI
full-year,all_sports,Age,2009,25-34,participants,270845,WI
full-year,all_sports,Age,2010,25-34,participants,265936,WI
full-year,all_sports,Age,2011,25-34,participants,265906,WI
full-year,all_sports,Age,2012,25-34,participants,272400,WI
full-year,all_sports,Age,2013,25-34,participants,273843,WI
full-year,all_sports,Age,2014,25-34,participants,272335,WI
full-year,all_sports,Age,2015,25-34,participants,276258,WI
full-year,all_sports,Age,2009,35-44,participants,304018,WI
full-year,all_sports,Age,2010,35-44,participants,285580,WI
full-year,all_sports,Age,2011,35-44,participants,273746,WI
full-year,all_sports,Age,2012,35-44,participants,273123,WI
full-year,all_sports,Age,2013,35-44,participants,268157,WI
full-year,all_sports,Age,2014,35-44,participants,261751,WI
full-year,all_sports,Age,2015,35-44,participants,262264,WI
full-year,all_sports,Age,2009,45-54,participants,366044,WI
full-year,all_sports,Age,2010,45-54,participants,354237,WI
full-year,all_sports,Age,2011,45-54,participants,345641,WI
full-year,all_sports,Age,2012,45-54,participants,344053,WI
full-year,all_sports,Age,2013,45-54,participants,332887,WI
full-year,all_sports,Age,2014,45-54,participants,319069,WI
full-year,all_sports,Age,2015,45-54,participants,313805,WI
full-year,all_sports,Age,2009,55-64,participants,256079,WI
full-year,all_sports,Age,2010,55-64,participants,260943,WI
full-year,all_sports,Age,2011,55-64,participants,265496,WI
full-year,all_sports,Age,2012,55-64,participants,275777,WI
full-year,all_sports,Age,2013,55-64,participants,279600,WI
full-year,all_sports,Age,2014,55-64,participants,283088,WI
full-year,all_sports,Age,2015,55-64,participants,295910,WI
full-year,all_sports,All,2014,All,recruits,175306,WI
full-year,all_sports,All,2015,All,recruits,182404,WI
full-year,all_sports,Residency,2014,Resident,recruits,84166,WI
full-year,all_sports,Residency,2015,Resident,recruits,85701,WI
full-year,all_sports,Residency,2014,Nonresident,recruits,91140,WI
full-year,all_sports,Residency,2015,Nonresident,recruits,96703,WI
full-year,all_sports,Gender,2014,Male,recruits,109199,WI
full-year,all_sports,Gender,2015,Male,recruits,114741,WI
full-year,all_sports,Gender,2014,Female,recruits,66107,WI
full-year,all_sports,Gender,2015,Female,recruits,67663,WI
full-year,all_sports,Age,2014,18-24,recruits,37742,WI
full-year,all_sports,Age,2015,18-24,recruits,37045,WI
full-year,all_sports,Age,2014,25-34,recruits,44755,WI
full-year,all_sports,Age,2015,25-34,recruits,47018,WI
full-year,all_sports,Age,2014,35-44,recruits,34006,WI
full-year,all_sports,Age,2015,35-44,recruits,35420,WI
full-year,all_sports,Age,2014,45-54,recruits,32746,WI
full-year,all_sports,Age,2015,45-54,recruits,34265,WI
full-year,all_sports,Age,2014,55-64,recruits,26057,WI
full-year,all_sports,Age,2015,55-64,recruits,28655,WI
full-year,all_sports,All,2010,All,churn,0.2604714956161097,WI
full-year,all_sports,All,2011,All,churn,0.25769012279797016,WI
full-year,all_sports,All,2012,All,churn,0.2505949127473937,WI
full-year,all_sports,All,2013,All,churn,0.2620866166136782,WI
full-year,all_sports,All,2014,All,churn,0.2674157117706085,WI
full-year,all_sports,All,2015,All,churn,0.26185521096986925,WI
full-year,all_sports,Residency,2010,Resident,churn,0.20505037646803648,WI
full-year,all_sports,Residency,2011,Resident,churn,0.2018538227838304,WI
full-year,all_sports,Residency,2012,Resident,churn,0.19183529984760145,WI
full-year,all_sports,Residency,2013,Resident,churn,0.20458203975607483,WI
full-year,all_sports,Residency,2014,Resident,churn,0.20868700161973558,WI
full-year,all_sports,Residency,2015,Resident,churn,0.204601034753401,WI
full-year,all_sports,Residency,2010,Nonresident,churn,0.4475882666054689,WI
full-year,all_sports,Residency,2011,Nonresident,churn,0.44822478359487106,WI
full-year,all_sports,Residency,2012,Nonresident,churn,0.44937424733364834,WI
full-year,all_sports,Residency,2013,Nonresident,churn,0.45820008835378434,WI
full-year,all_sports,Residency,2014,Nonresident,churn,0.4656623414223299,WI
full-year,all_sports,Residency,2015,Nonresident,churn,0.4549806382694619,WI
full-year,all_sports,Gender,2010,Male,churn,0.2317101093813363,WI
full-year,all_sports,Gender,2011,Male,churn,0.22947701301834578,WI
full-year,all_sports,Gender,2012,Male,churn,0.22284465464625683,WI
full-year,all_sports,Gender,2013,Male,churn,0.23145153578636365,WI
full-year,all_sports,Gender,2014,Male,churn,0.2386353954079048,WI
full-year,all_sports,Gender,2015,Male,churn,0.23190864120264343,WI
full-year,all_sports,Gender,2010,Female,churn,0.34589713846028286,WI
full-year,all_sports,Gender,2011,Female,churn,0.3419137766178159,WI
full-year,all_sports,Gender,2012,Female,churn,0.3322013860824773,WI
full-year,all_sports,Gender,2013,Female,churn,0.34928568115404235,WI
full-year,all_sports,Gender,2014,Female,churn,0.3485528066823423,WI
full-year,all_sports,Gender,2015,Female,churn,0.3443511823644975,WI
full-year,all_sports,Age,2010,18-24,churn,0.34025530283381633,WI
full-year,all_sports,Age,2011,18-24,churn,0.33155642138197705,WI
full-year,all_sports,Age,2012,18-24,churn,0.3284632934857523,WI
full-year,all_sports,Age,2013,18-24,churn,0.3334773218142549,WI
full-year,all_sports,Age,2014,18-24,churn,0.34239907740837683,WI
full-year,all_sports,Age,2015,18-24,churn,0.34418325669075434,WI
full-year,all_sports,Age,2010,25-34,churn,0.29940148502604896,WI
full-year,all_sports,Age,2011,25-34,churn,0.298115648279415,WI
full-year,all_sports,Age,2012,25-34,churn,0.29125344585726165,WI
full-year,all_sports,Age,2013,25-34,churn,0.3013186684092278,WI
full-year,all_sports,Age,2014,25-34,churn,0.3061335534147927,WI
full-year,all_sports,Age,2015,25-34,churn,0.30306869214301707,WI
full-year,all_sports,Age,2010,35-44,churn,0.25823333596484294,WI
full-year,all_sports,Age,2011,35-44,churn,0.2572425071173193,WI
full-year,all_sports,Age,2012,35-44,churn,0.2519735952860207,WI
full-year,all_sports,Age,2013,35-44,churn,0.2647600496486878,WI
full-year,all_sports,Age,2014,35-44,churn,0.2698581401593126,WI
full-year,all_sports,Age,2015,35-44,churn,0.2639610005081242,WI
full-year,all_sports,Age,2010,45-54,churn,0.2299956561293653,WI
full-year,all_sports,Age,2011,45-54,churn,0.2275891662385032,WI
full-year,all_sports,Age,2012,45-54,churn,0.21851275344875487,WI
full-year,all_sports,Age,2013,45-54,churn,0.23036320513416733,WI
full-year,all_sports,Age,2014,45-54,churn,0.23593487142513808,WI
full-year,all_sports,Age,2015,45-54,churn,0.22895719980944274,WI
full-year,all_sports,Age,2010,55-64,churn,0.2102034201451941,WI
full-year,all_sports,Age,2011,55-64,churn,0.20979554295130967,WI
full-year,all_sports,Age,2012,55-64,churn,0.2007842132819061,WI
full-year,all_sports,Age,2013,55-64,churn,0.21528213421908607,WI
full-year,all_sports,Age,2014,55-64,churn,0.2171319229599957,WI
full-year,all_sports,Age,2015,55-64,churn,0.20638823242653212,WI
full-year,hunt,All,2016,All,participants,541414,WI
full-year,hunt,Residency,2016,Resident,participants,498773,WI
full-year,hunt,Residency,2016,Nonresident,participants,42641,WI
full-year,hunt,Gender,2016,Male,participants,483375,WI
full-year,hunt,Gender,2016,Female,participants,58039,WI
full-year,hunt,Age,2016,18-24,participants,71333,WI
full-year,hunt,Age,2016,25-34,participants,111838,WI
full-year,hunt,Age,2016,35-44,participants,105107,WI
full-year,hunt,Age,2016,45-54,participants,133634,WI
full-year,hunt,Age,2016,55-64,participants,119503,WI
full-year,hunt,All,2016,All,recruits,31094,WI
full-year,hunt,Residency,2016,Resident,recruits,22767,WI
full-year,hunt,Residency,2016,Nonresident,recruits,8327,WI
full-year,hunt,Gender,2016,Male,recruits,22665,WI
full-year,hunt,Gender,2016,Female,recruits,8429,WI
full-year,hunt,Age,2016,18-24,recruits,5406,WI
full-year,hunt,Age,2016,25-34,recruits,8833,WI
full-year,hunt,Age,2016,35-44,recruits,6132,WI
full-year,hunt,Age,2016,45-54,recruits,6205,WI
full-year,hunt,Age,2016,55-64,recruits,4517,WI
full-year,hunt,All,2016,All,churn,0.1360548630740002,WI
